name,year,countM,pattern,gender,countF,totalcount
Nakia,1920,0,odd,unisex,0,0
Nakia,1921,0,odd,unisex,0,0
Nakia,1922,0,odd,unisex,0,0
Nakia,1923,0,odd,unisex,0,0
Nakia,1924,0,odd,unisex,0,0
Nakia,1925,0,odd,unisex,0,0
Nakia,1926,0,odd,unisex,0,0
Nakia,1927,0,odd,unisex,0,0
Nakia,1928,0,odd,unisex,0,0
Nakia,1929,0,odd,unisex,0,0
Nakia,1930,0,odd,unisex,0,0
Nakia,1931,0,odd,unisex,0,0
Nakia,1932,0,odd,unisex,0,0
Nakia,1933,0,odd,unisex,0,0
Nakia,1934,0,odd,unisex,0,0
Nakia,1935,0,odd,unisex,0,0
Nakia,1936,0,odd,unisex,0,0
Nakia,1937,0,odd,unisex,0,0
Nakia,1938,0,odd,unisex,0,0
Nakia,1939,0,odd,unisex,0,0
Nakia,1940,0,odd,unisex,0,0
Nakia,1941,0,odd,unisex,0,0
Nakia,1942,0,odd,unisex,0,0
Nakia,1943,0,odd,unisex,0,0
Nakia,1944,0,odd,unisex,0,0
Nakia,1945,0,odd,unisex,0,0
Nakia,1946,0,odd,unisex,0,0
Nakia,1947,0,odd,unisex,0,0
Nakia,1948,0,odd,unisex,0,0
Nakia,1949,0,odd,unisex,0,0
Nakia,1950,0,odd,unisex,0,0
Nakia,1951,0,odd,unisex,0,0
Nakia,1952,0,odd,unisex,0,0
Nakia,1953,0,odd,unisex,0,0
Nakia,1954,0,odd,unisex,0,0
Nakia,1955,0,odd,unisex,0,0
Nakia,1956,0,odd,unisex,0,0
Nakia,1957,0,odd,unisex,0,0
Nakia,1958,0,odd,unisex,0,0
Nakia,1959,0,odd,unisex,0,0
Nakia,1960,0,odd,unisex,0,0
Nakia,1961,0,odd,unisex,0,0
Nakia,1962,0,odd,unisex,0,0
Nakia,1963,0,odd,unisex,0,0
Nakia,1964,0,odd,unisex,0,0
Nakia,1965,0,odd,unisex,0,0
Nakia,1966,0,odd,unisex,0,0
Nakia,1967,0,odd,unisex,0,0
Nakia,1968,0,odd,unisex,0,0
Nakia,1969,0,odd,unisex,0,0
Nakia,1970,0,odd,unisex,0,0
Nakia,1971,0,odd,unisex,0,0
Nakia,1972,0,odd,unisex,0,0
Nakia,1973,0,odd,unisex,7,7
Nakia,1974,613,odd,unisex,1134,1747
Nakia,1975,514,odd,unisex,972,1486
Nakia,1976,110,odd,unisex,490,600
Nakia,1977,69,odd,unisex,364,433
Nakia,1978,46,odd,unisex,313,359
Nakia,1979,31,odd,unisex,270,301
Nakia,1980,19,odd,unisex,259,278
Nakia,1981,13,odd,unisex,254,267
Nakia,1982,15,odd,unisex,232,247
Nakia,1983,16,odd,unisex,218,234
Nakia,1984,15,odd,unisex,269,284
Nakia,1985,11,odd,unisex,279,290
Nakia,1986,8,odd,unisex,191,199
Nakia,1987,7,odd,unisex,188,195
Nakia,1988,0,odd,unisex,125,125
Nakia,1989,12,odd,unisex,143,155
Nakia,1990,11,odd,unisex,143,154
Nakia,1991,20,odd,unisex,154,174
Nakia,1992,22,odd,unisex,209,231
Nakia,1993,20,odd,unisex,201,221
Nakia,1994,36,odd,unisex,186,222
Nakia,1995,40,odd,unisex,159,199
Nakia,1996,34,odd,unisex,164,198
Nakia,1997,29,odd,unisex,181,210
Nakia,1998,32,odd,unisex,179,211
Nakia,1999,34,odd,unisex,166,200
Nakia,2000,29,odd,unisex,127,156
Nakia,2001,24,odd,unisex,136,160
Nakia,2002,19,odd,unisex,119,138
Nakia,2003,24,odd,unisex,93,117
Nakia,2004,21,odd,unisex,108,129
Nakia,2005,15,odd,unisex,86,101
Nakia,2006,15,odd,unisex,81,96
Nakia,2007,14,odd,unisex,62,76
Nakia,2008,11,odd,unisex,80,91
Nakia,2009,6,odd,unisex,49,55
Nakia,2010,5,odd,unisex,35,40
Nakia,2011,8,odd,unisex,41,49
Nakia,2012,7,odd,unisex,28,35
Nakia,2013,9,odd,unisex,26,35
Nakia,2014,0,odd,unisex,19,19
Nakia,2015,8,odd,unisex,15,23
Nakia,2016,0,odd,unisex,21,21
Nakia,2017,0,odd,unisex,7,7
Nakia,2018,0,odd,unisex,28,28
Nakia,2019,0,odd,unisex,29,29
Rowen,1920,0,regular,unisex,0,0
Rowen,1921,0,regular,unisex,0,0
Rowen,1922,0,regular,unisex,0,0
Rowen,1923,0,regular,unisex,0,0
Rowen,1924,0,regular,unisex,0,0
Rowen,1925,0,regular,unisex,0,0
Rowen,1926,0,regular,unisex,0,0
Rowen,1927,0,regular,unisex,0,0
Rowen,1928,0,regular,unisex,0,0
Rowen,1929,0,regular,unisex,0,0
Rowen,1930,0,regular,unisex,0,0
Rowen,1931,0,regular,unisex,0,0
Rowen,1932,0,regular,unisex,0,0
Rowen,1933,0,regular,unisex,0,0
Rowen,1934,0,regular,unisex,0,0
Rowen,1935,0,regular,unisex,0,0
Rowen,1936,0,regular,unisex,0,0
Rowen,1937,0,regular,unisex,0,0
Rowen,1938,0,regular,unisex,0,0
Rowen,1939,0,regular,unisex,0,0
Rowen,1940,0,regular,unisex,0,0
Rowen,1941,0,regular,unisex,0,0
Rowen,1942,0,regular,unisex,0,0
Rowen,1943,0,regular,unisex,0,0
Rowen,1944,5,regular,unisex,0,5
Rowen,1945,0,regular,unisex,0,0
Rowen,1946,0,regular,unisex,0,0
Rowen,1947,0,regular,unisex,0,0
Rowen,1948,0,regular,unisex,0,0
Rowen,1949,0,regular,unisex,0,0
Rowen,1950,0,regular,unisex,0,0
Rowen,1951,0,regular,unisex,0,0
Rowen,1952,0,regular,unisex,0,0
Rowen,1953,0,regular,unisex,0,0
Rowen,1954,0,regular,unisex,0,0
Rowen,1955,0,regular,unisex,0,0
Rowen,1956,0,regular,unisex,0,0
Rowen,1957,0,regular,unisex,0,0
Rowen,1958,0,regular,unisex,0,0
Rowen,1959,0,regular,unisex,0,0
Rowen,1960,0,regular,unisex,0,0
Rowen,1961,0,regular,unisex,0,0
Rowen,1962,0,regular,unisex,0,0
Rowen,1963,0,regular,unisex,0,0
Rowen,1964,0,regular,unisex,0,0
Rowen,1965,0,regular,unisex,0,0
Rowen,1966,0,regular,unisex,0,0
Rowen,1967,0,regular,unisex,0,0
Rowen,1968,0,regular,unisex,0,0
Rowen,1969,0,regular,unisex,0,0
Rowen,1970,0,regular,unisex,0,0
Rowen,1971,0,regular,unisex,0,0
Rowen,1972,0,regular,unisex,0,0
Rowen,1973,0,regular,unisex,0,0
Rowen,1974,0,regular,unisex,0,0
Rowen,1975,0,regular,unisex,0,0
Rowen,1976,0,regular,unisex,0,0
Rowen,1977,0,regular,unisex,0,0
Rowen,1978,0,regular,unisex,0,0
Rowen,1979,0,regular,unisex,0,0
Rowen,1980,0,regular,unisex,0,0
Rowen,1981,0,regular,unisex,0,0
Rowen,1982,0,regular,unisex,0,0
Rowen,1983,0,regular,unisex,0,0
Rowen,1984,0,regular,unisex,0,0
Rowen,1985,0,regular,unisex,0,0
Rowen,1986,0,regular,unisex,0,0
Rowen,1987,0,regular,unisex,0,0
Rowen,1988,0,regular,unisex,0,0
Rowen,1989,0,regular,unisex,0,0
Rowen,1990,5,regular,unisex,0,5
Rowen,1991,0,regular,unisex,0,0
Rowen,1992,5,regular,unisex,0,5
Rowen,1993,6,regular,unisex,0,6
Rowen,1994,5,regular,unisex,5,10
Rowen,1995,6,regular,unisex,15,21
Rowen,1996,8,regular,unisex,5,13
Rowen,1997,6,regular,unisex,10,16
Rowen,1998,11,regular,unisex,19,30
Rowen,1999,11,regular,unisex,8,19
Rowen,2000,19,regular,unisex,8,27
Rowen,2001,31,regular,unisex,9,40
Rowen,2002,32,regular,unisex,14,46
Rowen,2003,45,regular,unisex,12,57
Rowen,2004,71,regular,unisex,32,103
Rowen,2005,78,regular,unisex,22,100
Rowen,2006,106,regular,unisex,32,138
Rowen,2007,160,regular,unisex,64,224
Rowen,2008,133,regular,unisex,68,201
Rowen,2009,162,regular,unisex,51,213
Rowen,2010,199,regular,unisex,61,260
Rowen,2011,252,regular,unisex,66,318
Rowen,2012,236,regular,unisex,98,334
Rowen,2013,205,regular,unisex,89,294
Rowen,2014,294,regular,unisex,104,398
Rowen,2015,402,regular,unisex,131,533
Rowen,2016,398,regular,unisex,177,575
Rowen,2017,583,regular,unisex,182,765
Rowen,2018,585,regular,unisex,186,771
Rowen,2019,525,regular,unisex,183,708
Chris,1920,180,regular,unisex,11,191
Chris,1921,147,regular,unisex,6,153
Chris,1922,169,regular,unisex,12,181
Chris,1923,155,regular,unisex,14,169
Chris,1924,178,regular,unisex,14,192
Chris,1925,182,regular,unisex,7,189
Chris,1926,168,regular,unisex,13,181
Chris,1927,153,regular,unisex,15,168
Chris,1928,164,regular,unisex,20,184
Chris,1929,171,regular,unisex,16,187
Chris,1930,172,regular,unisex,14,186
Chris,1931,154,regular,unisex,15,169
Chris,1932,208,regular,unisex,22,230
Chris,1933,142,regular,unisex,17,159
Chris,1934,181,regular,unisex,14,195
Chris,1935,181,regular,unisex,19,200
Chris,1936,190,regular,unisex,20,210
Chris,1937,197,regular,unisex,26,223
Chris,1938,228,regular,unisex,26,254
Chris,1939,246,regular,unisex,30,276
Chris,1940,317,regular,unisex,32,349
Chris,1941,321,regular,unisex,44,365
Chris,1942,383,regular,unisex,70,453
Chris,1943,447,regular,unisex,102,549
Chris,1944,529,regular,unisex,106,635
Chris,1945,551,regular,unisex,129,680
Chris,1946,827,regular,unisex,202,1029
Chris,1947,1116,regular,unisex,322,1438
Chris,1948,1286,regular,unisex,329,1615
Chris,1949,1389,regular,unisex,241,1630
Chris,1950,1249,regular,unisex,219,1468
Chris,1951,1474,regular,unisex,278,1752
Chris,1952,1687,regular,unisex,328,2015
Chris,1953,1580,regular,unisex,334,1914
Chris,1954,1801,regular,unisex,374,2175
Chris,1955,2191,regular,unisex,454,2645
Chris,1956,2528,regular,unisex,610,3138
Chris,1957,3257,regular,unisex,1021,4278
Chris,1958,4453,regular,unisex,1343,5796
Chris,1959,5672,regular,unisex,1409,7081
Chris,1960,6500,regular,unisex,1509,8009
Chris,1961,7209,regular,unisex,1568,8777
Chris,1962,6785,regular,unisex,1521,8306
Chris,1963,6336,regular,unisex,1423,7759
Chris,1964,5637,regular,unisex,1377,7014
Chris,1965,5483,regular,unisex,1089,6572
Chris,1966,5257,regular,unisex,860,6117
Chris,1967,4622,regular,unisex,728,5350
Chris,1968,4252,regular,unisex,669,4921
Chris,1969,4286,regular,unisex,528,4814
Chris,1970,4465,regular,unisex,458,4923
Chris,1971,4293,regular,unisex,324,4617
Chris,1972,3481,regular,unisex,275,3756
Chris,1973,2706,regular,unisex,239,2945
Chris,1974,2279,regular,unisex,204,2483
Chris,1975,1959,regular,unisex,201,2160
Chris,1976,1603,regular,unisex,188,1791
Chris,1977,1494,regular,unisex,162,1656
Chris,1978,1338,regular,unisex,129,1467
Chris,1979,1265,regular,unisex,119,1384
Chris,1980,989,regular,unisex,104,1093
Chris,1981,831,regular,unisex,76,907
Chris,1982,714,regular,unisex,84,798
Chris,1983,648,regular,unisex,50,698
Chris,1984,625,regular,unisex,58,683
Chris,1985,614,regular,unisex,52,666
Chris,1986,535,regular,unisex,56,591
Chris,1987,512,regular,unisex,37,549
Chris,1988,494,regular,unisex,44,538
Chris,1989,539,regular,unisex,29,568
Chris,1990,487,regular,unisex,30,517
Chris,1991,511,regular,unisex,39,550
Chris,1992,462,regular,unisex,24,486
Chris,1993,445,regular,unisex,28,473
Chris,1994,441,regular,unisex,28,469
Chris,1995,488,regular,unisex,23,511
Chris,1996,552,regular,unisex,29,581
Chris,1997,532,regular,unisex,19,551
Chris,1998,599,regular,unisex,16,615
Chris,1999,623,regular,unisex,15,638
Chris,2000,651,regular,unisex,20,671
Chris,2001,696,regular,unisex,20,716
Chris,2002,689,regular,unisex,15,704
Chris,2003,679,regular,unisex,14,693
Chris,2004,674,regular,unisex,10,684
Chris,2005,722,regular,unisex,9,731
Chris,2006,841,regular,unisex,9,850
Chris,2007,906,regular,unisex,16,922
Chris,2008,943,regular,unisex,11,954
Chris,2009,860,regular,unisex,10,870
Chris,2010,717,regular,unisex,8,725
Chris,2011,581,regular,unisex,0,581
Chris,2012,648,regular,unisex,12,660
Chris,2013,623,regular,unisex,11,634
Chris,2014,538,regular,unisex,7,545
Chris,2015,567,regular,unisex,8,575
Chris,2016,513,regular,unisex,6,519
Chris,2017,458,regular,unisex,5,463
Chris,2018,438,regular,unisex,6,444
Chris,2019,489,regular,unisex,0,489
Ramsey,1920,10,regular,unisex,0,10
Ramsey,1921,11,regular,unisex,0,11
Ramsey,1922,13,regular,unisex,0,13
Ramsey,1923,16,regular,unisex,0,16
Ramsey,1924,15,regular,unisex,0,15
Ramsey,1925,14,regular,unisex,0,14
Ramsey,1926,12,regular,unisex,0,12
Ramsey,1927,12,regular,unisex,0,12
Ramsey,1928,9,regular,unisex,0,9
Ramsey,1929,10,regular,unisex,0,10
Ramsey,1930,7,regular,unisex,0,7
Ramsey,1931,6,regular,unisex,0,6
Ramsey,1932,12,regular,unisex,0,12
Ramsey,1933,14,regular,unisex,0,14
Ramsey,1934,6,regular,unisex,0,6
Ramsey,1935,10,regular,unisex,0,10
Ramsey,1936,10,regular,unisex,0,10
Ramsey,1937,9,regular,unisex,0,9
Ramsey,1938,11,regular,unisex,0,11
Ramsey,1939,16,regular,unisex,0,16
Ramsey,1940,15,regular,unisex,0,15
Ramsey,1941,9,regular,unisex,0,9
Ramsey,1942,12,regular,unisex,0,12
Ramsey,1943,13,regular,unisex,0,13
Ramsey,1944,8,regular,unisex,0,8
Ramsey,1945,7,regular,unisex,0,7
Ramsey,1946,17,regular,unisex,0,17
Ramsey,1947,17,regular,unisex,0,17
Ramsey,1948,13,regular,unisex,0,13
Ramsey,1949,16,regular,unisex,0,16
Ramsey,1950,15,regular,unisex,0,15
Ramsey,1951,22,regular,unisex,0,22
Ramsey,1952,22,regular,unisex,0,22
Ramsey,1953,24,regular,unisex,0,24
Ramsey,1954,16,regular,unisex,0,16
Ramsey,1955,17,regular,unisex,0,17
Ramsey,1956,23,regular,unisex,0,23
Ramsey,1957,20,regular,unisex,0,20
Ramsey,1958,25,regular,unisex,0,25
Ramsey,1959,22,regular,unisex,0,22
Ramsey,1960,26,regular,unisex,0,26
Ramsey,1961,20,regular,unisex,0,20
Ramsey,1962,14,regular,unisex,0,14
Ramsey,1963,27,regular,unisex,0,27
Ramsey,1964,36,regular,unisex,0,36
Ramsey,1965,27,regular,unisex,5,32
Ramsey,1966,40,regular,unisex,0,40
Ramsey,1967,36,regular,unisex,0,36
Ramsey,1968,52,regular,unisex,0,52
Ramsey,1969,41,regular,unisex,0,41
Ramsey,1970,52,regular,unisex,6,58
Ramsey,1971,44,regular,unisex,6,50
Ramsey,1972,46,regular,unisex,6,52
Ramsey,1973,58,regular,unisex,0,58
Ramsey,1974,69,regular,unisex,8,77
Ramsey,1975,56,regular,unisex,0,56
Ramsey,1976,61,regular,unisex,6,67
Ramsey,1977,83,regular,unisex,14,97
Ramsey,1978,71,regular,unisex,10,81
Ramsey,1979,100,regular,unisex,8,108
Ramsey,1980,109,regular,unisex,8,117
Ramsey,1981,107,regular,unisex,14,121
Ramsey,1982,96,regular,unisex,13,109
Ramsey,1983,91,regular,unisex,8,99
Ramsey,1984,104,regular,unisex,19,123
Ramsey,1985,96,regular,unisex,19,115
Ramsey,1986,91,regular,unisex,25,116
Ramsey,1987,112,regular,unisex,11,123
Ramsey,1988,78,regular,unisex,14,92
Ramsey,1989,94,regular,unisex,14,108
Ramsey,1990,97,regular,unisex,20,117
Ramsey,1991,129,regular,unisex,17,146
Ramsey,1992,99,regular,unisex,17,116
Ramsey,1993,88,regular,unisex,29,117
Ramsey,1994,112,regular,unisex,28,140
Ramsey,1995,126,regular,unisex,19,145
Ramsey,1996,87,regular,unisex,27,114
Ramsey,1997,134,regular,unisex,48,182
Ramsey,1998,118,regular,unisex,42,160
Ramsey,1999,86,regular,unisex,29,115
Ramsey,2000,110,regular,unisex,29,139
Ramsey,2001,88,regular,unisex,44,132
Ramsey,2002,109,regular,unisex,38,147
Ramsey,2003,117,regular,unisex,39,156
Ramsey,2004,102,regular,unisex,53,155
Ramsey,2005,123,regular,unisex,75,198
Ramsey,2006,114,regular,unisex,46,160
Ramsey,2007,106,regular,unisex,44,150
Ramsey,2008,113,regular,unisex,45,158
Ramsey,2009,98,regular,unisex,41,139
Ramsey,2010,97,regular,unisex,48,145
Ramsey,2011,105,regular,unisex,52,157
Ramsey,2012,101,regular,unisex,55,156
Ramsey,2013,119,regular,unisex,49,168
Ramsey,2014,94,regular,unisex,60,154
Ramsey,2015,131,regular,unisex,83,214
Ramsey,2016,150,regular,unisex,115,265
Ramsey,2017,152,regular,unisex,111,263
Ramsey,2018,128,regular,unisex,114,242
Ramsey,2019,139,regular,unisex,107,246
Johnnie,1920,1727,regular,unisex,854,2581
Johnnie,1921,1624,regular,unisex,909,2533
Johnnie,1922,1646,regular,unisex,902,2548
Johnnie,1923,1653,regular,unisex,946,2599
Johnnie,1924,1741,regular,unisex,1072,2813
Johnnie,1925,1744,regular,unisex,1127,2871
Johnnie,1926,1731,regular,unisex,1073,2804
Johnnie,1927,1796,regular,unisex,1066,2862
Johnnie,1928,1869,regular,unisex,1127,2996
Johnnie,1929,1763,regular,unisex,989,2752
Johnnie,1930,1784,regular,unisex,912,2696
Johnnie,1931,1593,regular,unisex,967,2560
Johnnie,1932,1600,regular,unisex,964,2564
Johnnie,1933,1462,regular,unisex,879,2341
Johnnie,1934,1504,regular,unisex,932,2436
Johnnie,1935,1511,regular,unisex,904,2415
Johnnie,1936,1491,regular,unisex,937,2428
Johnnie,1937,1477,regular,unisex,880,2357
Johnnie,1938,1453,regular,unisex,851,2304
Johnnie,1939,1457,regular,unisex,838,2295
Johnnie,1940,1445,regular,unisex,860,2305
Johnnie,1941,1515,regular,unisex,989,2504
Johnnie,1942,1558,regular,unisex,1067,2625
Johnnie,1943,1654,regular,unisex,1081,2735
Johnnie,1944,1619,regular,unisex,1092,2711
Johnnie,1945,1600,regular,unisex,935,2535
Johnnie,1946,1725,regular,unisex,924,2649
Johnnie,1947,1797,regular,unisex,995,2792
Johnnie,1948,1779,regular,unisex,886,2665
Johnnie,1949,1729,regular,unisex,920,2649
Johnnie,1950,1588,regular,unisex,835,2423
Johnnie,1951,1625,regular,unisex,823,2448
Johnnie,1952,1520,regular,unisex,680,2200
Johnnie,1953,1405,regular,unisex,721,2126
Johnnie,1954,1442,regular,unisex,604,2046
Johnnie,1955,1404,regular,unisex,595,1999
Johnnie,1956,1318,regular,unisex,569,1887
Johnnie,1957,1293,regular,unisex,512,1805
Johnnie,1958,1271,regular,unisex,412,1683
Johnnie,1959,1176,regular,unisex,434,1610
Johnnie,1960,1130,regular,unisex,405,1535
Johnnie,1961,1054,regular,unisex,340,1394
Johnnie,1962,1022,regular,unisex,321,1343
Johnnie,1963,1015,regular,unisex,284,1299
Johnnie,1964,927,regular,unisex,259,1186
Johnnie,1965,891,regular,unisex,238,1129
Johnnie,1966,851,regular,unisex,213,1064
Johnnie,1967,743,regular,unisex,205,948
Johnnie,1968,738,regular,unisex,207,945
Johnnie,1969,776,regular,unisex,192,968
Johnnie,1970,765,regular,unisex,184,949
Johnnie,1971,783,regular,unisex,186,969
Johnnie,1972,691,regular,unisex,144,835
Johnnie,1973,629,regular,unisex,115,744
Johnnie,1974,564,regular,unisex,130,694
Johnnie,1975,524,regular,unisex,108,632
Johnnie,1976,527,regular,unisex,87,614
Johnnie,1977,516,regular,unisex,110,626
Johnnie,1978,465,regular,unisex,88,553
Johnnie,1979,455,regular,unisex,77,532
Johnnie,1980,446,regular,unisex,82,528
Johnnie,1981,472,regular,unisex,81,553
Johnnie,1982,456,regular,unisex,56,512
Johnnie,1983,366,regular,unisex,63,429
Johnnie,1984,327,regular,unisex,53,380
Johnnie,1985,329,regular,unisex,54,383
Johnnie,1986,331,regular,unisex,49,380
Johnnie,1987,336,regular,unisex,43,379
Johnnie,1988,292,regular,unisex,51,343
Johnnie,1989,347,regular,unisex,49,396
Johnnie,1990,328,regular,unisex,53,381
Johnnie,1991,293,regular,unisex,37,330
Johnnie,1992,269,regular,unisex,52,321
Johnnie,1993,264,regular,unisex,63,327
Johnnie,1994,216,regular,unisex,47,263
Johnnie,1995,259,regular,unisex,52,311
Johnnie,1996,202,regular,unisex,50,252
Johnnie,1997,197,regular,unisex,49,246
Johnnie,1998,163,regular,unisex,52,215
Johnnie,1999,180,regular,unisex,36,216
Johnnie,2000,161,regular,unisex,30,191
Johnnie,2001,160,regular,unisex,20,180
Johnnie,2002,148,regular,unisex,22,170
Johnnie,2003,142,regular,unisex,21,163
Johnnie,2004,138,regular,unisex,21,159
Johnnie,2005,147,regular,unisex,30,177
Johnnie,2006,132,regular,unisex,18,150
Johnnie,2007,151,regular,unisex,19,170
Johnnie,2008,139,regular,unisex,25,164
Johnnie,2009,119,regular,unisex,24,143
Johnnie,2010,105,regular,unisex,19,124
Johnnie,2011,133,regular,unisex,29,162
Johnnie,2012,107,regular,unisex,23,130
Johnnie,2013,115,regular,unisex,28,143
Johnnie,2014,117,regular,unisex,37,154
Johnnie,2015,108,regular,unisex,31,139
Johnnie,2016,95,regular,unisex,38,133
Johnnie,2017,95,regular,unisex,43,138
Johnnie,2018,100,regular,unisex,33,133
Johnnie,2019,71,regular,unisex,19,90
Zachary,1920,16,regular,unisex,0,16
Zachary,1921,19,regular,unisex,0,19
Zachary,1922,11,regular,unisex,0,11
Zachary,1923,20,regular,unisex,0,20
Zachary,1924,13,regular,unisex,0,13
Zachary,1925,21,regular,unisex,0,21
Zachary,1926,22,regular,unisex,0,22
Zachary,1927,13,regular,unisex,0,13
Zachary,1928,14,regular,unisex,0,14
Zachary,1929,19,regular,unisex,0,19
Zachary,1930,16,regular,unisex,0,16
Zachary,1931,14,regular,unisex,0,14
Zachary,1932,17,regular,unisex,0,17
Zachary,1933,14,regular,unisex,0,14
Zachary,1934,11,regular,unisex,0,11
Zachary,1935,13,regular,unisex,0,13
Zachary,1936,9,regular,unisex,0,9
Zachary,1937,18,regular,unisex,0,18
Zachary,1938,15,regular,unisex,0,15
Zachary,1939,15,regular,unisex,0,15
Zachary,1940,20,regular,unisex,0,20
Zachary,1941,9,regular,unisex,0,9
Zachary,1942,15,regular,unisex,0,15
Zachary,1943,14,regular,unisex,0,14
Zachary,1944,10,regular,unisex,0,10
Zachary,1945,19,regular,unisex,0,19
Zachary,1946,49,regular,unisex,0,49
Zachary,1947,70,regular,unisex,0,70
Zachary,1948,91,regular,unisex,0,91
Zachary,1949,107,regular,unisex,0,107
Zachary,1950,149,regular,unisex,0,149
Zachary,1951,151,regular,unisex,0,151
Zachary,1952,171,regular,unisex,0,171
Zachary,1953,161,regular,unisex,0,161
Zachary,1954,201,regular,unisex,0,201
Zachary,1955,279,regular,unisex,0,279
Zachary,1956,269,regular,unisex,0,269
Zachary,1957,291,regular,unisex,0,291
Zachary,1958,236,regular,unisex,0,236
Zachary,1959,262,regular,unisex,0,262
Zachary,1960,344,regular,unisex,5,349
Zachary,1961,369,regular,unisex,0,369
Zachary,1962,340,regular,unisex,0,340
Zachary,1963,327,regular,unisex,0,327
Zachary,1964,334,regular,unisex,0,334
Zachary,1965,315,regular,unisex,0,315
Zachary,1966,332,regular,unisex,0,332
Zachary,1967,364,regular,unisex,0,364
Zachary,1968,341,regular,unisex,7,348
Zachary,1969,420,regular,unisex,0,420
Zachary,1970,559,regular,unisex,6,565
Zachary,1971,701,regular,unisex,0,701
Zachary,1972,1004,regular,unisex,6,1010
Zachary,1973,1136,regular,unisex,0,1136
Zachary,1974,1276,regular,unisex,5,1281
Zachary,1975,1687,regular,unisex,7,1694
Zachary,1976,2647,regular,unisex,9,2656
Zachary,1977,2779,regular,unisex,19,2798
Zachary,1978,3133,regular,unisex,21,3154
Zachary,1979,4157,regular,unisex,28,4185
Zachary,1980,4248,regular,unisex,29,4277
Zachary,1981,4852,regular,unisex,30,4882
Zachary,1982,6147,regular,unisex,41,6188
Zachary,1983,7312,regular,unisex,39,7351
Zachary,1984,9070,regular,unisex,56,9126
Zachary,1985,11343,regular,unisex,77,11420
Zachary,1986,11725,regular,unisex,87,11812
Zachary,1987,13209,regular,unisex,84,13293
Zachary,1988,15869,regular,unisex,105,15974
Zachary,1989,18077,regular,unisex,69,18146
Zachary,1990,20427,regular,unisex,57,20484
Zachary,1991,21383,regular,unisex,47,21430
Zachary,1992,24799,regular,unisex,53,24852
Zachary,1993,25536,regular,unisex,53,25589
Zachary,1994,25134,regular,unisex,54,25188
Zachary,1995,23130,regular,unisex,55,23185
Zachary,1996,22366,regular,unisex,41,22407
Zachary,1997,21928,regular,unisex,33,21961
Zachary,1998,20579,regular,unisex,43,20622
Zachary,1999,19981,regular,unisex,31,20012
Zachary,2000,19851,regular,unisex,38,19889
Zachary,2001,18186,regular,unisex,34,18220
Zachary,2002,16622,regular,unisex,26,16648
Zachary,2003,15540,regular,unisex,21,15561
Zachary,2004,13711,regular,unisex,70,13781
Zachary,2005,12286,regular,unisex,20,12306
Zachary,2006,11009,regular,unisex,21,11030
Zachary,2007,10215,regular,unisex,11,10226
Zachary,2008,9232,regular,unisex,12,9244
Zachary,2009,8082,regular,unisex,10,8092
Zachary,2010,7179,regular,unisex,10,7189
Zachary,2011,6804,regular,unisex,7,6811
Zachary,2012,6261,regular,unisex,8,6269
Zachary,2013,5766,regular,unisex,6,5772
Zachary,2014,5181,regular,unisex,8,5189
Zachary,2015,4854,regular,unisex,5,4859
Zachary,2016,4567,regular,unisex,9,4576
Zachary,2017,3806,regular,unisex,5,3811
Zachary,2018,3551,regular,unisex,0,3551
Zachary,2019,3064,regular,unisex,5,3069
Reece,1920,36,regular,unisex,0,36
Reece,1921,42,regular,unisex,0,42
Reece,1922,51,regular,unisex,0,51
Reece,1923,43,regular,unisex,0,43
Reece,1924,48,regular,unisex,0,48
Reece,1925,40,regular,unisex,0,40
Reece,1926,45,regular,unisex,0,45
Reece,1927,41,regular,unisex,0,41
Reece,1928,47,regular,unisex,0,47
Reece,1929,40,regular,unisex,0,40
Reece,1930,32,regular,unisex,0,32
Reece,1931,45,regular,unisex,0,45
Reece,1932,33,regular,unisex,0,33
Reece,1933,36,regular,unisex,0,36
Reece,1934,38,regular,unisex,0,38
Reece,1935,39,regular,unisex,0,39
Reece,1936,34,regular,unisex,0,34
Reece,1937,24,regular,unisex,0,24
Reece,1938,29,regular,unisex,0,29
Reece,1939,31,regular,unisex,0,31
Reece,1940,27,regular,unisex,0,27
Reece,1941,24,regular,unisex,0,24
Reece,1942,28,regular,unisex,0,28
Reece,1943,19,regular,unisex,0,19
Reece,1944,32,regular,unisex,0,32
Reece,1945,29,regular,unisex,0,29
Reece,1946,31,regular,unisex,0,31
Reece,1947,32,regular,unisex,0,32
Reece,1948,32,regular,unisex,0,32
Reece,1949,21,regular,unisex,0,21
Reece,1950,24,regular,unisex,0,24
Reece,1951,21,regular,unisex,0,21
Reece,1952,25,regular,unisex,0,25
Reece,1953,36,regular,unisex,0,36
Reece,1954,22,regular,unisex,0,22
Reece,1955,26,regular,unisex,0,26
Reece,1956,26,regular,unisex,0,26
Reece,1957,31,regular,unisex,0,31
Reece,1958,28,regular,unisex,0,28
Reece,1959,29,regular,unisex,0,29
Reece,1960,29,regular,unisex,0,29
Reece,1961,21,regular,unisex,0,21
Reece,1962,19,regular,unisex,0,19
Reece,1963,22,regular,unisex,0,22
Reece,1964,23,regular,unisex,0,23
Reece,1965,33,regular,unisex,0,33
Reece,1966,39,regular,unisex,0,39
Reece,1967,24,regular,unisex,0,24
Reece,1968,31,regular,unisex,0,31
Reece,1969,29,regular,unisex,0,29
